periodo;plazo_desde;plazo_hasta;cf
20180821;49;60;0.3472
20180821;61;72;0.3593
20180821;73;84;0.3690
20180821;85;96;0.3781
20180821;109;120;0.3953
20180821;133;144;0.4109
20180821;169;180;0.4315
20180822;13;24;0.2908
20180822;1;12;0.2572
20180822;25;36;0.3171
20180822;37;48;0.3358
20180822;49;60;0.3499
20180822;61;72;0.3622
20180822;73;84;0.3713
20180822;85;96;0.3800
20180822;109;120;0.3967
20180822;133;144;0.4117
20180822;169;180;0.4316
20180823;1;12;0.2572
20180823;13;24;0.2908
20180823;25;36;0.3171
20180823;37;48;0.3352
20180823;49;60;0.3487
20180823;61;72;0.3594
20180823;73;84;0.3690
20180823;85;96;0.3782
20180823;109;120;0.3951
20180823;133;144;0.4105
20180823;169;180;0.4310
20180824;1;12;0.2572
20180824;13;24;0.2908
20180824;25;36;0.3180
20180824;37;48;0.3363
20180824;49;60;0.3494
20180824;61;72;0.3604
20180824;73;84;0.3707
20180824;85;96;0.3801
20180824;109;120;0.3964
20180824;133;144;0.4119
20180824;169;180;0.4322
20180827;1;12;0.2630
20180827;13;24;0.2924
20180827;25;36;0.3207
20180827;37;48;0.3396
20180827;49;60;0.3522
20180827;61;72;0.3626
20180827;73;84;0.3728
20180827;85;96;0.3818
20180827;109;120;0.3974
20180827;133;144;0.4127
20180827;169;180;0.4334
20180828;1;12;0.2674
20180828;13;24;0.2974
20180828;25;36;0.3239
20180828;37;48;0.3418
20180828;49;60;0.3536
20180828;61;72;0.3634
20180828;73;84;0.3730
20180828;85;96;0.3814
20180828;109;120;0.3964
20180828;133;144;0.4120
20180828;169;180;0.4330
20180829;1;12;0.2674
20180829;13;24;0.2974
20180829;25;36;0.3253
20180829;37;48;0.3439
20180829;49;60;0.3545
20180829;61;72;0.3648
20180829;73;84;0.3744
20180829;85;96;0.3829
20180829;109;120;0.3985
20180829;133;144;0.4152
20180829;169;180;0.4354
20180830;1;12;0.2674
20180830;13;24;0.2974
20180830;25;36;0.3253
20180830;37;48;0.3439
20180830;49;60;0.3553
20180830;61;72;0.3663
20180830;73;84;0.3762
20180830;85;96;0.3849
20180830;109;120;0.4008
20180830;133;144;0.4170
20180830;169;180;0.4365
20180831;1;12;0.2676
20180831;13;24;0.2974
20180831;25;36;0.3263
20180831;37;48;0.3452
20180831;49;60;0.3584
20180831;61;72;0.3692
20180831;73;84;0.3788
20180831;85;96;0.3873
20180831;109;120;0.4034
20180831;133;144;0.4194
20180831;169;180;0.4384
20180903;1;12;0.2680
20180903;13;24;0.2988
20180903;25;36;0.3277
20180903;37;48;0.3453
20180903;49;60;0.3585
20180903;61;72;0.3692
20180903;73;84;0.3794
20180903;85;96;0.3897
20180903;109;120;0.4069
20180903;133;144;0.4221
20180903;169;180;0.4418
20180904;1;12;0.2626
20180904;13;24;0.2954
20180904;25;36;0.3262
20180904;37;48;0.3444
20180904;49;60;0.3579
20180904;61;72;0.3676
20180904;73;84;0.3776
20180904;85;96;0.3879
20180904;109;120;0.4052
20180904;133;144;0.4207
20180904;169;180;0.4490
20180905;1;12;0.2621
20180905;13;24;0.2953
20180905;25;36;0.3261
20180905;37;48;0.3444
20180905;49;60;0.3573
20180905;61;72;0.3665
20180905;73;84;0.3764
20180905;85;96;0.3869
20180905;109;120;0.4054
20180905;133;144;0.4211
20180905;169;180;0.4409
20180906;1;12;0.2666
20180906;13;24;0.3038
20180906;25;36;0.3317
20180906;37;48;0.3488
20180906;49;60;0.3605
20180906;61;72;0.3695
20180906;73;84;0.3791
20180906;85;96;0.3891
20180906;109;120;0.4069
20180906;133;144;0.4230
20180906;169;180;0.4430
20180907;1;12;0.2663
20180907;13;24;0.3037
20180907;25;36;0.3330
20180907;37;48;0.3512
20180907;49;60;0.3627
20180907;61;72;0.3723
20180907;73;84;0.3823
20180907;85;96;0.3917
20180907;109;120;0.4085
20180907;133;144;0.4248
20180907;169;180;0.4452
20180910;1;12;0.2683
20180910;13;24;0.3042
20180910;25;36;0.3337
20180910;37;48;0.3526
20180910;49;60;0.3628
20180910;61;72;0.3723
20180910;73;84;0.3828
20180910;85;96;0.3932
20180910;109;120;0.4105
20180910;133;144;0.4262
20180910;169;180;0.4464
20180911;1;12;0.2688
20180911;13;24;0.3044
20180911;25;36;0.3333
20180911;37;48;0.3486
20180911;49;60;0.3604
20180911;61;72;0.3715
20180911;73;84;0.3824
20180911;85;96;0.3932
20180911;109;120;0.4124
20180911;133;144;0.4292
20180911;169;180;0.4493
20180912;1;12;0.2688
20180912;13;24;0.3044
20180912;25;36;0.3333
20180912;37;48;0.3486
20180912;49;60;0.3618
20180912;61;72;0.3732
20180912;73;84;0.3840
20180912;85;96;0.3947
20180912;109;120;0.4133
20180912;133;144;0.4291
20180912;169;180;0.4489
20180913;1;12;0.2688
20180913;13;24;0.3044
20180913;25;36;0.3320
20180913;37;48;0.3478
20180913;49;60;0.3613
20180913;61;72;0.3722
20180913;73;84;0.3830
20180913;85;96;0.3939
20180913;109;120;0.4126
20180913;133;144;0.4292
20180913;169;180;0.4494
20180914;13;24;0.3045
20180914;25;36;0.3320
20180914;37;48;0.3478
20180914;49;60;0.3608
20180914;61;72;0.3718
20180914;73;84;0.3821
20180914;85;96;0.3931
20180914;109;120;0.4116
20180914;133;144;0.4279
20180914;169;180;0.4481
20180914;1;12;0.2692
20180920;1;12;0.2692
20180920;13;24;0.3045
20180920;25;36;0.3320
20180920;37;48;0.3478
20180920;49;60;0.3607
20180920;61;72;0.3718
20180920;73;84;0.3825
20180920;85;96;0.3934
20180920;109;120;0.4118
20180920;133;144;0.4279
20180920;169;180;0.4481
20180921;1;12;0.2692
20180921;13;24;0.3045
20180921;25;36;0.3315
20180921;37;48;0.3504
20180921;49;60;0.3646
20180921;61;72;0.3746
20180921;73;84;0.3827
20180921;85;96;0.3920
20180921;109;120;0.4101
20180921;133;144;0.4264
20180921;169;180;0.4459
20180924;1;12;0.2719
20180924;13;24;0.3052
20180924;25;36;0.3319
20180924;37;48;0.3506
20180924;49;60;0.3639
20180924;61;72;0.3738
20180924;73;84;0.3825
20180924;85;96;0.3916
20180924;109;120;0.4098
20180924;133;144;0.4253
20180924;169;180;0.4438
20180925;1;12;0.2832
20180925;13;24;0.3157
20180925;25;36;0.3397
20180925;37;48;0.3538
20180925;49;60;0.3652
20180925;61;72;0.3760
20180925;73;84;0.3841
20180925;85;96;0.3936
20180925;109;120;0.4115
20180925;133;144;0.4271
20180925;169;180;0.4464
20180926;1;12;0.2856
20180926;13;24;0.3183
20180926;25;36;0.3414
20180926;37;48;0.3555
20180926;49;60;0.3669
20180926;61;72;0.3762
20180926;73;84;0.3837
20180926;85;96;0.3916
20180926;109;120;0.4090
20180926;133;144;0.4251
20180926;169;180;0.4468
20180927;1;12;0.2950
20180927;13;24;0.3234
20180927;25;36;0.3418
20180927;37;48;0.3565
20180927;49;60;0.3692
20180927;61;72;0.3779
20180927;73;84;0.3868
20180927;85;96;0.3959
20180927;109;120;0.4140
20180927;133;144;0.4302
20180927;169;180;0.4515
20180928;1;12;0.2959
20180928;13;24;0.3236
20180928;25;36;0.3425
20180928;37;48;0.3579
20180928;49;60;0.3710
20180928;61;72;0.3804
20180928;73;84;0.3887
20180928;85;96;0.3972
20180928;109;120;0.4139
20180928;133;144;0.4293
20180928;169;180;0.4512
20181001;1;12;0.2960
20181001;13;24;0.3270
20181001;25;36;0.3467
20181001;37;48;0.3611
20181001;49;60;0.3734
20181001;61;72;0.3823
20181001;73;84;0.3900
20181001;85;96;0.3979
20181001;109;120;0.4142
20181001;133;144;0.4301
20181001;169;180;0.4524
20181002;1;12;0.2946
20181002;13;24;0.3259
20181002;25;36;0.3466
20181002;37;48;0.3607
20181002;49;60;0.3729
20181002;61;72;0.3833
20181002;73;84;0.3915
20181002;85;96;0.3996
20181002;109;120;0.4158
20181002;133;144;0.4313
20181002;169;180;0.4529
20181003;1;12;0.2946
20181003;13;24;0.3280
20181003;25;36;0.3471
20181003;37;48;0.3592
20181003;49;60;0.3705
20181003;61;72;0.3795
20181003;73;84;0.3876
20181003;85;96;0.3954
20181003;109;120;0.4115
20181003;133;144;0.4268
20181003;169;180;0.4483
20181004;1;12;0.2944
20181004;13;24;0.3266
20181004;25;36;0.3445
20181004;37;48;0.3570
20181004;49;60;0.3687
20181004;61;72;0.3785
20181004;73;84;0.3870
20181004;85;96;0.3956
20181004;109;120;0.4121
20181004;133;144;0.4269
20181004;169;180;0.4484
20181005;1;12;0.2944
20181005;13;24;0.3286
20181005;25;36;0.3454
20181005;37;48;0.3578
20181005;49;60;0.3699
20181005;61;72;0.3805
20181005;73;84;0.3899
20181005;85;96;0.3987
20181005;109;120;0.4157
20181005;133;144;0.4309
20181005;169;180;0.4514
20181008;1;12;0.2947
20181008;13;24;0.3286
20181008;25;36;0.3455
20181008;37;48;0.3587
20181008;49;60;0.3712
20181008;61;72;0.3826
20181008;73;84;0.3928
20181008;85;96;0.4020
20181008;109;120;0.4191
20181008;133;144;0.4340
20181008;169;180;0.4535
20181009;1;12;0.2946
20181009;13;24;0.3286
20181009;25;36;0.3492
20181009;37;48;0.3607
20181009;49;60;0.3721
20181009;61;72;0.3830
20181009;73;84;0.3930
20181009;85;96;0.4019
20181009;109;120;0.4180
20181009;133;144;0.4326
20181009;169;180;0.4521
20181010;1;12;0.2946
20181010;13;24;0.3293
20181010;25;36;0.3521
20181010;37;48;0.3652
20181010;49;60;0.3764
20181010;61;72;0.3873
20181010;73;84;0.3963
20181010;85;96;0.4045
20181010;109;120;0.4196
20181010;133;144;0.4341
20181010;169;180;0.4544
20181011;1;12;0.3069
20181011;13;24;0.3358
20181011;25;36;0.3561
20181011;37;48;0.3679
20181011;49;60;0.3788
20181011;61;72;0.3892
20181011;73;84;0.3984
20181011;85;96;0.4058
20181011;109;120;0.4208
20181011;133;144;0.4351
20181011;169;180;0.4560
20181012;1;12;0.3095
20181012;13;24;0.3346
20181012;25;36;0.3567
20181012;37;48;0.3705
20181012;49;60;0.3814
20181012;61;72;0.3913
20181012;73;84;0.4000
20181012;85;96;0.4077
20181012;109;120;0.4230
20181012;133;144;0.4366
20181012;169;180;0.4559
20181016;1;12;0.3094
20181016;13;24;0.3393
20181016;25;36;0.3623
20181016;37;48;0.3753
20181016;49;60;0.3836
20181016;61;72;0.3932
20181016;73;84;0.4019
20181016;85;96;0.4107
20181016;109;120;0.4254
20181016;133;144;0.4395
20181016;169;180;0.4591
20181017;1;12;0.3094
20181017;13;24;0.3393
20181017;25;36;0.3619
20181017;37;48;0.3754
20181017;49;60;0.3837
20181017;61;72;0.3928
20181017;73;84;0.4020
20181017;85;96;0.4106
20181017;109;120;0.4251
20181017;133;144;0.4380
20181017;169;180;0.4567
20181018;1;12;0.3096
20181018;13;24;0.3400
20181018;25;36;0.3662
20181018;37;48;0.3802
20181018;49;60;0.3869
20181018;61;72;0.3956
20181018;73;84;0.4054
20181018;85;96;0.4139
20181018;109;120;0.4294
20181018;133;144;0.4432
20181018;169;180;0.4616
20181019;1;12;0.3101
20181019;13;24;0.3409
20181019;25;36;0.3675
20181019;37;48;0.3828
20181019;49;60;0.3920
20181019;61;72;0.3987
20181019;73;84;0.4052
20181019;85;96;0.4129
20181019;109;120;0.4288
20181019;133;144;0.4431
20181019;169;180;0.4621
20181022;1;12;0.3110
20181022;13;24;0.3404
20181022;25;36;0.3645
20181022;37;48;0.3783
20181022;49;60;0.3865
20181022;61;72;0.3933
20181022;73;84;0.4001
20181022;85;96;0.4072
20181022;109;120;0.4242
20181022;133;144;0.4399
20181022;169;180;0.4601
20181023;1;12;0.3102
20181023;13;24;0.3395
20181023;25;36;0.3615
20181023;37;48;0.3745
20181023;49;60;0.3834
20181023;61;72;0.3916
20181023;73;84;0.3994
20181023;85;96;0.4080
20181023;109;120;0.4246
20181023;133;144;0.4392
20181023;169;180;0.4581
20181024;1;12;0.3200
20181024;13;24;0.3440
20181024;25;36;0.3641
20181024;37;48;0.3770
20181024;49;60;0.3848
20181024;61;72;0.3916
20181024;73;84;0.3992
20181024;85;96;0.4077
20181024;109;120;0.4235
20181024;133;144;0.4377
20181024;169;180;0.4561
20181025;1;12;0.3215
20181025;13;24;0.3470
20181025;25;36;0.3653
20181025;37;48;0.3756
20181025;49;60;0.3825
20181025;61;72;0.3888
20181025;73;84;0.3965
20181025;85;96;0.4055
20181025;109;120;0.4220
20181025;133;144;0.4366
20181025;169;180;0.4553
20181026;1;12;0.3215
20181026;13;24;0.3470
20181026;25;36;0.3644
20181026;37;48;0.3751
20181026;49;60;0.3827
20181026;61;72;0.3911
20181026;73;84;0.3990
20181026;85;96;0.4075
20181026;109;120;0.4227
20181026;133;144;0.4353
20181026;169;180;0.4545
20181029;1;12;0.3212
20181029;13;24;0.3470
20181029;25;36;0.3658
20181029;37;48;0.3780
20181029;49;60;0.3854
20181029;61;72;0.3921
20181029;73;84;0.3992
20181029;85;96;0.4073
20181029;109;120;0.4225
20181029;133;144;0.4349
20181029;169;180;0.4532
20181030;1;12;0.3260
20181030;13;24;0.3542
20181030;25;36;0.3705
20181030;37;48;0.3808
20181030;49;60;0.3873
20181030;61;72;0.3941
20181030;73;84;0.4025
20181030;85;96;0.4111
20181030;109;120;0.4247
20181030;133;144;0.4371
20181030;169;180;0.4558
20181031;1;12;0.3244
20181031;13;24;0.3550
20181031;25;36;0.3722
20181031;37;48;0.3818
20181031;49;60;0.3908
20181031;61;72;0.3990
20181031;73;84;0.4056
20181031;85;96;0.4131
20181031;109;120;0.4262
20181031;133;144;0.4378
20181031;169;180;0.4562
20181105;1;12;0.3234
20181105;13;24;0.3535
20181105;25;36;0.3702
20181105;37;48;0.3802
20181105;49;60;0.3892
20181105;61;72;0.3972
20181105;73;84;0.4038
20181105;85;96;0.4108
20181105;109;120;0.4241
20181105;133;144;0.4358
20181105;169;180;0.4535
20181106;1;12;0.3208
20181106;13;24;0.3523
20181106;25;36;0.3700
20181106;37;48;0.3783
20181106;49;60;0.3874
20181106;61;72;0.3958
20181106;73;84;0.4040
20181106;85;96;0.4115
20181106;109;120;0.4247
20181106;133;144;0.4377
20181106;169;180;0.4552
20181107;1;12;0.3160
20181107;13;24;0.3524
20181107;25;36;0.3672
20181107;37;48;0.3767
20181107;49;60;0.3869
20181107;61;72;0.3962
20181107;73;84;0.4045
20181107;85;96;0.4118
20181107;109;120;0.4243
20181107;133;144;0.4370
20181107;169;180;0.4544
20181108;1;12;0.3159
20181108;13;24;0.3524
20181108;25;36;0.3696
20181108;37;48;0.3788
20181108;49;60;0.3880
20181108;61;72;0.3972
20181108;73;84;0.4050
20181108;85;96;0.4111
20181108;109;120;0.4245
20181108;133;144;0.4370
20181108;169;180;0.4540
20181109;1;12;0.3159
20181109;13;24;0.3524
20181109;25;36;0.3672
20181109;37;48;0.3767
20181109;49;60;0.3860
20181109;61;72;0.3946
20181109;73;84;0.4021
20181109;85;96;0.4081
20181109;109;120;0.4221
20181109;133;144;0.4353
20181109;169;180;0.4524
20181112;1;12;0.3252
20181112;13;24;0.3554
20181112;25;36;0.3686
20181112;37;48;0.3772
20181112;49;60;0.3861
20181112;61;72;0.3954
20181112;73;84;0.4036
20181112;85;96;0.4105
20181112;109;120;0.4239
20181112;133;144;0.4366
20181112;169;180;0.4540
20181113;1;12;0.3177
20181113;13;24;0.3537
20181113;25;36;0.3678
20181113;37;48;0.3764
20181113;49;60;0.3858
20181113;61;72;0.3959
20181113;73;84;0.4040
20181113;85;96;0.4110
20181113;109;120;0.4241
20181113;133;144;0.4368
20181113;169;180;0.4538
20181114;1;12;0.3177
20181114;13;24;0.3488
20181114;25;36;0.3688
20181114;37;48;0.3798
20181114;49;60;0.3884
20181114;61;72;0.3975
20181114;73;84;0.4059
20181114;85;96;0.4129
20181114;109;120;0.4255
20181114;133;144;0.4378
20181114;169;180;0.4545
20181115;1;12;0.3180
20181115;13;24;0.3482
20181115;25;36;0.3685
20181115;37;48;0.3816
20181115;49;60;0.3906
20181115;61;72;0.3970
20181115;73;84;0.4027
20181115;85;96;0.4089
20181115;109;120;0.4228
20181115;133;144;0.4357
20181115;169;180;0.4527
20181116;1;12;0.3177
20181116;13;24;0.3481
20181116;25;36;0.3652
20181116;37;48;0.3749
20181116;49;60;0.3823
20181116;61;72;0.3906
20181116;73;84;0.3976
20181116;85;96;0.4047
20181116;109;120;0.4198
20181116;133;144;0.4338
20181116;169;180;0.4522
20181119;1;12;0.3177
20181119;13;24;0.3460
20181119;25;36;0.3631
20181119;37;48;0.3736
20181119;49;60;0.3815
20181119;61;72;0.3898
20181119;73;84;0.3970
20181119;85;96;0.4037
20181119;109;120;0.4185
20181119;133;144;0.4326
20181119;169;180;0.4513
20181120;1;12;0.3177
20181120;37;48;0.3751
20181120;49;60;0.3838
20181120;61;72;0.3926
20181120;73;84;0.3998
20181120;85;96;0.4060
20181120;109;120;0.4191
20181120;133;144;0.4329
20181120;169;180;0.4506
20181120;13;24;0.3460
20181120;25;36;0.3645
20181121;1;12;0.3205
20181121;13;24;0.3449
20181121;25;36;0.3635
20181121;37;48;0.3745
20181121;49;60;0.3829
20181121;61;72;0.3905
20181121;73;84;0.3972
20181121;85;96;0.4040
20181121;109;120;0.4169
20181121;133;144;0.4310
20181121;169;180;0.4494
20181122;1;12;0.3210
20181122;13;24;0.3450
20181122;25;36;0.3631
20181122;37;48;0.3743
20181122;49;60;0.3827
20181122;61;72;0.3909
20181122;73;84;0.3987
20181122;85;96;0.4046
20181122;109;120;0.4164
20181122;133;144;0.4290
20181122;169;180;0.4464
20181123;1;12;0.3232
20181123;13;24;0.3449
20181123;25;36;0.3617
20181123;37;48;0.3693
20181123;49;60;0.3780
20181123;61;72;0.3873
20181123;73;84;0.3961
20181123;85;96;0.4031
20181123;109;120;0.4155
20181123;133;144;0.4297
20181123;169;180;0.4478
20181126;1;12;0.3234
20181126;13;24;0.3443
20181126;25;36;0.3614
20181126;37;48;0.3691
20181126;49;60;0.3771
20181126;61;72;0.3871
20181126;73;84;0.3949
20181126;85;96;0.4014
20181126;109;120;0.4152
20181126;133;144;0.4298
20181126;169;180;0.4477
20181127;1;12;0.3233
20181127;13;24;0.3435
20181127;25;36;0.3606
20181127;37;48;0.3687
20181127;49;60;0.3768
20181127;61;72;0.3861
20181127;73;84;0.3942
20181127;85;96;0.4010
20181127;109;120;0.4153
20181127;133;144;0.4303
20181127;169;180;0.4494
20181128;1;12;0.3233
20181128;13;24;0.3442
20181128;25;36;0.3609
20181128;37;48;0.3689
20181128;49;60;0.3784
20181128;61;72;0.3875
20181128;73;84;0.3953
20181128;85;96;0.4014
20181128;109;120;0.4142
20181128;133;144;0.4283
20181128;169;180;0.4475
20181129;1;12;0.3233
20181129;13;24;0.3456
20181129;25;36;0.3625
20181129;37;48;0.3698
20181129;49;60;0.3775
20181129;61;72;0.3855
20181129;73;84;0.3918
20181129;85;96;0.3976
20181129;109;120;0.4116
20181129;133;144;0.4251
20181129;169;180;0.4432
20181130;1;12;0.3237
20181130;13;24;0.3458
20181130;25;36;0.3621
20181130;37;48;0.3695
20181130;49;60;0.3757
20181130;61;72;0.3825
20181130;73;84;0.3889
20181130;85;96;0.3947
20181130;109;120;0.4088
20181130;133;144;0.4222
20181130;169;180;0.4401
20181203;1;12;0.3238
20181203;13;24;0.3450
20181203;25;36;0.3613
20181203;37;48;0.3691
20181203;49;60;0.3754
20181203;61;72;0.3823
20181203;73;84;0.3886
20181203;85;96;0.3951
20181203;109;120;0.4090
20181203;133;144;0.4221
20181203;169;180;0.4404
20181204;1;12;0.3209
20181204;13;24;0.3443
20181204;25;36;0.3614
20181204;37;48;0.3691
20181204;49;60;0.3763
20181204;61;72;0.3829
20181204;73;84;0.3894
20181204;85;96;0.3960
20181204;109;120;0.4097
20181204;133;144;0.4232
20181204;169;180;0.4415
20181205;1;12;0.3205
20181205;13;24;0.3449
20181205;25;36;0.3617
20181205;37;48;0.3693
20181205;49;60;0.3786
20181205;61;72;0.3874
20181205;73;84;0.3948
20181205;85;96;0.4021
20181205;109;120;0.4144
20181205;133;144;0.4271
20181205;169;180;0.4443
20181206;1;12;0.3200
20181206;13;24;0.3466
20181206;25;36;0.3633
20181206;37;48;0.3728
20181206;49;60;0.3821
20181206;61;72;0.3904
20181206;73;84;0.3975
20181206;85;96;0.4035
20181206;109;120;0.4151
20181206;133;144;0.4276
20181206;169;180;0.4446
20181207;1;12;0.3200
20181207;13;24;0.3466
20181207;25;36;0.3591
20181207;37;48;0.3680
20181207;49;60;0.3783
20181207;61;72;0.3877
20181207;73;84;0.3958
20181207;85;96;0.4029
20181207;109;120;0.4147
20181207;133;144;0.4276
20181207;169;180;0.4452
20181210;1;12;0.3192
20181210;13;24;0.3439
20181210;25;36;0.3589
20181210;37;48;0.3688
20181210;49;60;0.3780
20181210;61;72;0.3867
20181210;73;84;0.3941
20181210;85;96;0.4005
20181210;109;120;0.4113
20181210;133;144;0.4226
20181210;169;180;0.4395
20181211;1;12;0.3171
20181211;13;24;0.3439
20181211;25;36;0.3608
20181211;37;48;0.3713
20181211;49;60;0.3802
20181211;61;72;0.3879
20181211;73;84;0.3956
20181211;85;96;0.4015
20181211;109;120;0.4126
20181211;133;144;0.4248
20181211;169;180;0.4410
20181212;1;12;0.3171
20181212;13;24;0.3432
20181212;25;36;0.3590
20181212;37;48;0.3696
20181212;49;60;0.3791
20181212;61;72;0.3880
20181212;73;84;0.3956
20181212;85;96;0.4018
20181212;109;120;0.4130
20181212;133;144;0.4258
20181212;169;180;0.4427
20181213;1;12;0.3171
20181213;13;24;0.3439
20181213;25;36;0.3594
20181213;37;48;0.3684
20181213;49;60;0.3765
20181213;61;72;0.3846
20181213;73;84;0.3907
20181213;85;96;0.3966
20181213;109;120;0.4087
20181213;133;144;0.4221
20181213;169;180;0.4398
20181214;1;12;0.3127
